gene_nr,identifier,accession,length,dtm_type,n_signal,n_tm,sp_start,sp_end,sp_length,tm_1_start,tm_1_end,tm_1_length,tm_2_start,tm_2_end,tm_2_length,tm_3_start,tm_3_end,tm_3_length,tm_4_start,tm_4_end,tm_4_length,tm_5_start,tm_5_end,tm_5_length,tm_6_start,tm_6_end,tm_6_length,tm_7_start,tm_7_end,tm_7_length,tm_8_start,tm_8_end,tm_8_length,tm_9_start,tm_9_end,tm_9_length,tm_10_start,tm_10_end,tm_10_length,tm_11_start,tm_11_end,tm_11_length,tm_12_start,tm_12_end,tm_12_length,tm_13_start,tm_13_end,tm_13_length,tm_14_start,tm_14_end,tm_14_length,tm_15_start,tm_15_end,tm_15_length,tm_16_start,tm_16_end,tm_16_length,tm_17_start,tm_17_end,tm_17_length,tm_18_start,tm_18_end,tm_18_length,tm_19_start,tm_19_end,tm_19_length,tm_20_start,tm_20_end,tm_20_length,tm_21_start,tm_21_end,tm_21_length,tm_22_start,tm_22_end,tm_22_length,tm_23_start,tm_23_end,tm_23_length,tm_24_start,tm_24_end,tm_24_length
314955,TGME49_314955,"A0A7J6JYM4,S8EQT2",1975,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314970,TGME49_314970,"A0A7J6JZR9,S8G2I6",893,TM,0,2,,,,748,771,24,776,793,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315080,TGME49_315080,"A0A7J6JYZ9,S8GBS0",1521,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315090,TGME49_315090,"A0A125YXJ6,A0A7J6JWQ0",223,TM,0,1,,,,30,45,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100,TGME49_315100,"A0A7J6JY00,S8ETT6",1408,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315110,TGME49_315110,"A0A125YT66,A0A7J6JWQ1",178,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315120,TGME49_315120,"A0A7J6JZB0,S8G2I0",273,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315130,TGME49_315130,"A0A125YJ76,A0A7J6JXL5",265,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315140,TGME49_315140,"A0A125YYT5,A0A7J6JY28",1462,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315150,TGME49_315150,"A0A125YXR9,A0A7J6JYN8",455,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315160,TGME49_315160,A0A7J6JZS9,462,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315170,TGME49_315170,"A0A7J6JWR1,S8ETS8",617,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315190,TGME49_315190,"A0A7J6JY11,H3K408,S8EQS3",3194,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315210,TGME49_315210,"A0A7J6JWR2,S8G2G8",1010,TM,0,14,,,,84,102,19,154,171,18,176,189,14,205,218,14,234,254,21,292,312,21,318,333,16,339,352,14,479,495,17,504,519,16,532,547,16,559,574,16,590,605,16,781,790,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315220,TGME49_315220,"A0A125YXB1,A0A7J6JZB9,Q45WA6",1061,TM,0,14,,,,92,110,19,162,178,17,184,197,14,213,226,14,249,262,14,298,309,12,312,321,10,326,339,14,488,505,18,513,526,14,541,556,16,568,586,19,599,614,16,713,722,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315230,TGME49_315230,"A0A125YFE5,A0A7J6JXQ4",628,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315240,TGME49_315240,"A0A125YGQ5,A0A7J6JXM2",417,SP,1,0,1,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315250,TGME49_315250,"A0A7J6JY37,S8EQR9",603,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315260,TGME49_315260,"A0A125YPR3,A0A7J6JYP8",390,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315270,TGME49_315270,"A0A125YNA3,A0A7J6JZT8",780,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315280,TGME49_315280,"A0A7J6JZ19,S8EXC8",1081,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315290,TGME49_315290,"A0A7J6JWS2,S8ETR9",1480,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315300,TGME49_315300,"A0A125YSW6,A0A7J6JY22",191,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315310,TGME49_315310,"A0A7J6JWS0,S8G2F3",664,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315320,TGME49_315320,"A0A125YJA5,A0A7J6JZC9",329,SP,1,0,1,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315330,TGME49_315330,"A0A125YI91,A0A7J6JXR4",137,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315340,TGME49_315340,S8ETR5,200,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315345,TGME49_315345,"A0A7J6JXN2,S8EQQ9",234,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315350,TGME49_315350,"A0A7J6JY46,S8G2E6",280,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315360,TGME49_315360,"A0A125YSY0,A0A7J6JYQ6",1331,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315370,TGME49_315370,S8EXB7,325,SP,1,0,1,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315380,TGME49_315380,"A0A7J6JZU4,S8ETR2",395,SP,1,0,1,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315390,TGME49_315390,"A0A125YSE1,A0A7J6JZ26",317,SP,1,0,1,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315400,TGME49_315400,"A0A125YXW6,A0A7J6JWS9",493,TM,0,1,,,,170,179,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315410,TGME49_315410,"A0A7J6JY29,S8EXB4",322,SP,1,0,1,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315420,TGME49_315420,"A0A7J6JWT1,S8GBN6",1478,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315440,TGME49_315440,"A0A7J6JZD9,S8ETQ7",981,TM,0,9,,,,4,22,19,156,176,21,180,197,18,210,226,17,249,268,20,536,549,14,569,587,19,602,617,16,630,648,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315450,TGME49_315450,"A0A125YPI7,A0A7J6JXS0",795,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315460,TGME49_315460,"A0A7J6JXP0,S8G2D3",1008,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315470,TGME49_315470,"A0A7J6JYR7,S8EXA9",1253,TM,0,2,,,,256,265,10,1139,1159,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315480,TGME49_315480,"A0A7J6JZV9,S8ETQ3",1016,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315490,TGME49_315490,"A0A125YX58,A0A7J6JZ35,A4GWX7,Q45N24",586,SP,1,0,1,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315495,TGME49_315495,"A0A7J6JWT8,S8EQP0",86,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315500,TGME49_315500,"A0A125YV42,A0A7J6JY41",187,TM,0,4,,,,11,25,15,27,42,16,54,75,22,94,116,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315510,TGME49_315510,"A0A125YVR2,A0A7J6JWU0",460,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315520,TGME49_315520,"A0A125YWB6,A0A7J6JZE8",348,TM,0,1,,,,288,308,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315530,TGME49_315530,"A0A7J6JXT3,S8EQN5",1145,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315540,TGME49_315540,S8G2C3,347,TM,0,1,,,,296,316,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315550,TGME49_315550,"A0A125YSW8,A0A7J6JXP9",292,TM,0,1,,,,234,254,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315560,TGME49_315560,"A0A7J6JY62,D3XD39,Q45W11,S8EXA2",1163,TM,0,6,,,,903,919,17,944,958,15,985,1005,21,1016,1036,21,1046,1066,21,1137,1155,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315570,TGME49_315570,A0A125YI75,91,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315580,TGME49_315580,"A0A125YXV5,A0A7J6JZW7",1292,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315590,TGME49_315590,"A0A7J6JZ47,S8G2B7",692,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315600,TGME49_315600,"A0A7J6JWU8,S8GBL9",1078,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315610,TGME49_315610,"A0A125YNL3,A0A7J6JY54",158,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315620,TGME49_315620,"A0A125YL36,A0A7J6JWU9",404,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315630,TGME49_315630,"A0A125YGB0,A0A7J6JZF8",225,SP,1,0,1,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315640,TGME49_315640,"A0A7J6JXU6,S8G2B0",910,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315660,TGME49_315660,"A0A7J6JXQ9,S8GBL5",842,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315670,TGME49_315670,"A0A7J6JY75,S8EX93",766,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315680,TGME49_315680,"A0A125YGT9,A0A7J6JYT5",493,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315690,TGME49_315690,"A0A125YK84,A0A7J6JZX8",293,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315700,TGME49_315700,"A0A125YLC1,A0A7J6JZ54",825,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315705,TGME49_315705,"A0A7J6JWV7,S8GBK9",138,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315710,TGME49_315710,"A0A125YXM6,A0A7J6JY61",225,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315715,TGME49_315715,S8ETN3,117,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315720,TGME49_315720,"A0A7J6JZG7,S8EQM1",594,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315730,TGME49_315730,"A0A7J6JXV4,S8G298",651,SP+TM,1,1,1,41,41,577,593,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315740,TGME49_315740,"A0A125YLL5,A0A7J6JXR9",389,SP,1,0,1,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315750,TGME49_315750,"A0A7J6JY91,S8EX86",231,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315760,TGME49_315760,"A0A125YUE1,A0A7J6JYU2",3236,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315770,TGME49_315770,"A0A7J6JZY8,S8EQL7",553,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315780,TGME49_315780,"A0A125YT29,A0A7J6JZ62",206,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315810,TGME49_315810,"A0A7J6JY71,S8ETM8",1114,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315820,TGME49_315820,"A0A7J6JWW9,S8EQL4",563,TM,0,2,,,,70,79,10,523,543,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315855,TGME49_315855,"A0A7J6JXS7,S8GBJ3",139,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315860,TGME49_315860,"A0A7J6JY98,S8ETM4",6368,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315885,TGME49_315885,"A0A7J6JYV3,S8EQK9",1510,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315900,TGME49_315900,"A0A7J6JZZ6,S8G281",1085,SP,1,0,1,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315910,TGME49_315910,"A0A7J6JZ73,S8GBI7",575,TM,0,1,,,,65,79,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315920,TGME49_315920,"A0A125YW99,A0A7J6JWY0",167,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315930,TGME49_315930,"A0A125YV30,A0A7J6JY81",157,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315940,TGME49_315940,"A0A7J6JWX8,S8EQK5",999,TM,0,13,,,,72,84,13,136,156,21,158,174,17,187,201,15,340,358,19,397,417,21,419,437,19,447,456,10,582,602,21,621,641,21,745,767,23,773,791,19,804,822,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315950,TGME49_315950,"A0A7J6JZI7,S8G276",1822,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315958,TGME49_315958,"A0A7J6JXX1,S8GBI2",914,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315962,TGME49_315962,"A0A7J6JXT6,S8EX70",864,SP,1,0,1,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315970,TGME49_315970,"A0A125YQL0,A0A7J6JYB1",755,SP,1,0,1,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315980,TGME49_315980,"A0A7J6JYW3,S8EQK2",264,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316090,TGME49_316090,"A0A125YRS6,A0A7J6K007",648,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316100,TGME49_316100,"A0A7J6JZ83,S8GBH5",747,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316110,TGME49_316110,"A0A7J6JWZ2,S8EX65",679,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316120,TGME49_316120,"A0A7J6JY90,S8ETL4",992,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316130,TGME49_316130,"A0A7J6JWY8,S8EQJ0",604,SP+TM,1,1,1,31,31,533,554,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316140,TGME49_316140,"A0A125YU08,A0A7J6JZJ7",263,TM,0,2,,,,160,180,21,188,208,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316150,TGME49_316150,"A0A7J6JXY0,S8GBH1",2097,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316180,TGME49_316180,"A0A7J6JXU2,S8EX61",830,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316190,TGME49_316190,"A0A125YVC4,Q0QWI7,Q0QWK5,Q0QWL6,Q85M64",258,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316200,TGME49_316200,"A0A125YTG3,A0A7J6JYX2",559,TM,0,1,,,,45,63,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316210,TGME49_316210,"A0A125YS38,A0A7J6K017",139,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316220,TGME49_316220,"A0A125YUX9,A0A7J6JZ93",373,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316230,TGME49_316230,"A0A7J6JX05,S8EX57",1006,TM,0,4,,,,871,888,18,891,914,24,923,932,10,970,990,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316235,TGME49_316235,"A0A7J6JYA1,S8ETK9",159,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316240,TGME49_316240,"A0A125YKJ2,A0A7J6JWZ7",689,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316250,TGME49_316250,"A0A125YR48,A0A7J6JZK7",394,SP,1,0,1,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316255,TGME49_316255,"A0A7J6JXZ4,S8GBG4",86,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316260,TGME49_316260,"A0A7J6JXV3,S8EX55",873,TM,0,10,,,,33,50,18,301,313,13,315,325,11,536,546,11,548,558,11,581,598,18,619,637,19,752,771,20,792,809,18,825,841,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316270,TGME49_316270,"A0A125YTJ7,A0A7J6JYC9",383,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316280,TGME49_316280,"A0A7J6JYY3,S8G252",531,TM,0,12,,,,71,80,10,107,116,10,128,148,21,150,167,18,190,205,16,221,239,19,273,293,21,309,329,21,347,363,17,372,387,16,408,428,21,464,484,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316290,TGME49_316290,"A0A125YPP6,A0A7J6K027",276,SP,1,0,1,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316300,TGME49_316300,"A0A125YWZ6,A0A7J6JZA5",932,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316310,TGME49_316310,"A0A125YQP0,O77071,Q0QWI4,Q0QWK1,Q0QWK6,Q0QWL0,Q0QWL1,Q0QWL3,Q0QWM6,Q0QWM9",201,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316320,TGME49_316320,"A0A7J6JYB0,S8ETK1",955,TM,0,6,,,,345,365,21,384,409,26,458,478,21,482,502,21,569,585,17,604,624,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
